"","Season","Date","Location","HomeTeam","HomeScore","AwayTeam","AwayScore","AwayPenalty","HomePenalty","Weekday","HomeSeason","AwaySeason","Attendance","Attendancein1000s","RegularPlayoff","Homewin","ClosedDoors","RelativeCap"
"10715","2019-20 season:",2019-12-28,"Vancouver","Vancouver",3,"Los Angeles",2,2,6,7,"2019-20 season: Vancouver","2019-20 season: Los Angeles",18837,18.837,"R",1,0,0.99613960867266
"10716","2019-20 season:",2019-12-28,"Vegas","Vegas",4,"Arizona",1,11,15,7,"2019-20 season: Vegas","2019-20 season: Arizona",18461,18.461,"R",1,0,1.06293182865039
"10717","2019-20 season:",2019-12-29,"Anaheim","Anaheim",1,"Philadelphia",2,8,4,1,"2019-20 season: Anaheim","2019-20 season: Philadelphia",16238,16.238,"R",0,0,0.945499010131594
"10718","2019-20 season:",2019-12-29,"Arizona","Arizona",2,"Dallas",4,10,8,1,"2019-20 season: Arizona","2019-20 season: Dallas",17125,17.125,"R",0,0,1
"10719","2019-20 season:",2019-12-29,"Boston","Boston",3,"Buffalo",2,22,6,1,"2019-20 season: Boston","2019-20 season: Buffalo",17850,17.85,"R",1,0,1.01622544833476
"10720","2019-20 season:",2019-12-29,"Columbus","Columbus",2,"Chicago",3,8,12,1,"2019-20 season: Columbus","2019-20 season: Chicago",18544,18.544,"R",0,0,1.02204585537919
"10721","2019-20 season:",2019-12-29,"Calgary","Calgary",2,"Vancouver",5,10,12,1,"2019-20 season: Calgary","2019-20 season: Vancouver",19289,19.289,"R",0,0,1
"10722","2019-20 season:",2019-12-29,"Florida","Florida",6,"Montreal",5,10,8,1,"2019-20 season: Florida","2019-20 season: Montreal",19651,19.651,"R",1,0,1.02083116883117
"10723","2019-20 season:",2019-12-29,"Minnesota","Minnesota",1,"NY Islanders",3,8,6,1,"2019-20 season: Minnesota","2019-20 season: NY Islanders",17506,17.506,"R",0,0,0.975047343210427
"10724","2019-20 season:",2019-12-29,"Ottawa","Ottawa",3,"New Jersey",4,23,15,1,"2019-20 season: Ottawa","2019-20 season: New Jersey",14005,14.005,"R",0,0,0.806135958095896
"10725","2019-20 season:",2019-12-29,"St Louis","St Louis",4,"Winnipeg",1,4,6,1,"2019-20 season: St Louis","2019-20 season: Winnipeg",18096,18.096,"R",1,0,1
"10726","2019-20 season:",2019-12-29,"Tampa Bay","Tampa Bay",2,"Detroit",1,8,4,1,"2019-20 season: Tampa Bay","2019-20 season: Detroit",19092,19.092,"R",1,0,1
"10727","2019-20 season:",2019-12-30,"Pittsburgh","Pittsburgh",5,"Ottawa",2,26,18,2,"2019-20 season: Pittsburgh","2019-20 season: Ottawa",18653,18.653,"R",1,0,1.01446674280742
"10728","2019-20 season:",2019-12-31,"Arizona","Arizona",3,"St Louis",1,8,8,3,"2019-20 season: Arizona","2019-20 season: St Louis",14618,14.618,"R",1,0,0.853605839416058
"10729","2019-20 season:",2019-12-31,"Buffalo","Buffalo",4,"Tampa Bay",6,15,27,3,"2019-20 season: Buffalo","2019-20 season: Tampa Bay",18465,18.465,"R",0,0,0.968274777136864
"10730","2019-20 season:",2019-12-31,"Carolina","Carolina",3,"Montreal",1,4,6,3,"2019-20 season: Carolina","2019-20 season: Montreal",18680,18.68,"R",1,0,1
"10731","2019-20 season:",2019-12-31,"Columbus","Columbus",4,"Florida",1,8,6,3,"2019-20 season: Columbus","2019-20 season: Florida",18977,18.977,"R",1,0,1.04591049382716
"10732","2019-20 season:",2019-12-31,"Calgary","Calgary",3,"Chicago",5,2,8,3,"2019-20 season: Calgary","2019-20 season: Chicago",19289,19.289,"R",0,0,1
"10733","2019-20 season:",2019-12-31,"Colorado","Colorado",4,"Winnipeg",7,10,4,3,"2019-20 season: Colorado","2019-20 season: Winnipeg",18147,18.147,"R",0,0,1.01897916783649
"10734","2019-20 season:",2019-12-31,"Detroit","Detroit",2,"San Jose",0,11,13,3,"2019-20 season: Detroit","2019-20 season: San Jose",19515,19.515,"R",1,0,1
"10735","2019-20 season:",2019-12-31,"Edmonton","Edmonton",7,"NY Rangers",5,16,6,3,"2019-20 season: Edmonton","2019-20 season: NY Rangers",18347,18.347,"R",1,0,1
"10736","2019-20 season:",2019-12-31,"Los Angeles","Los Angeles",5,"Philadelphia",3,6,6,3,"2019-20 season: Los Angeles","2019-20 season: Philadelphia",17982,17.982,"R",1,0,0.986396050466264
"10737","2019-20 season:",2019-12-31,"Minnesota","Minnesota",1,"Toronto",4,6,6,3,"2019-20 season: Minnesota","2019-20 season: Toronto",18164,18.164,"R",0,0,1.01169655787011
"10738","2019-20 season:",2019-12-31,"New Jersey","New Jersey",3,"Boston",2,8,6,3,"2019-20 season: New Jersey","2019-20 season: Boston",16514,16.514,"R",1,0,1
"10739","2019-20 season:",2019-12-31,"Vegas","Vegas",5,"Anaheim",2,7,9,3,"2019-20 season: Vegas","2019-20 season: Anaheim",18320,18.32,"R",1,0,1.05481345002303
"10740","2019-20 season:",2019-12-31,"Washington","Washington",3,"NY Islanders",4,6,6,3,"2019-20 season: Washington","2019-20 season: NY Islanders",18573,18.573,"R",0,0,1.00362044742246
"10741","2019-20 season:",2020-01-01,"Winter Classic - Dallas","FALSE",0,"FALSE",0,NA,NA,4,"2019-20 season: FALSE","2019-20 season: FALSE",NA,NA,"R",NA,0,NA
"10742","2019-20 season:",2020-01-02,"Arizona","Arizona",4,"Anaheim",2,6,2,5,"2019-20 season: Arizona","2019-20 season: Anaheim",14651,14.651,"R",1,0,0.855532846715328
"10743","2019-20 season:",2020-01-02,"Boston","Boston",1,"Columbus",2,4,4,5,"2019-20 season: Boston","2019-20 season: Columbus",17850,17.85,"R",0,0,1.01622544833476
"10744","2019-20 season:",2020-01-02,"Buffalo","Buffalo",3,"Edmonton",2,4,2,5,"2019-20 season: Buffalo","2019-20 season: Edmonton",19070,19.07,"R",1,0,1
"10745","2019-20 season:",2020-01-02,"Calgary","Calgary",4,"NY Rangers",3,10,8,5,"2019-20 season: Calgary","2019-20 season: NY Rangers",19038,19.038,"R",1,0,0.986987402146301
"10746","2019-20 season:",2020-01-02,"Colorado","Colorado",7,"St Louis",3,10,6,5,"2019-20 season: Colorado","2019-20 season: St Louis",18135,18.135,"R",1,0,1.01830535122691
"10747","2019-20 season:",2020-01-02,"Montreal","Montreal",1,"Tampa Bay",2,15,9,5,"2019-20 season: Montreal","2019-20 season: Tampa Bay",20904,20.904,"R",0,0,0.981316308327857
"10748","2019-20 season:",2020-01-02,"NY Islanders","NY Islanders",1,"New Jersey",2,6,6,5,"2019-20 season: NY Islanders","2019-20 season: New Jersey",13917,13.917,"R",0,0,0.813241395430375
"10749","2019-20 season:",2020-01-02,"Ottawa","Ottawa",3,"Florida",6,6,6,5,"2019-20 season: Ottawa","2019-20 season: Florida",10991,10.991,"R",0,0,0.632648362401428
"10750","2019-20 season:",2020-01-02,"Pittsburgh","Pittsburgh",2,"San Jose",3,4,4,5,"2019-20 season: Pittsburgh","2019-20 season: San Jose",18620,18.62,"R",0,0,1.01267199651928
"10751","2019-20 season:",2020-01-02,"Vancouver","Vancouver",7,"Chicago",5,6,10,5,"2019-20 season: Vancouver","2019-20 season: Chicago",18871,18.871,"R",1,0,0.997937599153887
"10752","2019-20 season:",2020-01-02,"Vegas","Vegas",5,"Philadelphia",4,2,6,5,"2019-20 season: Vegas","2019-20 season: Philadelphia",18415,18.415,"R",1,0,1.06028327959466
"10753","2019-20 season:",2020-01-02,"Winnipeg","Winnipeg",3,"Toronto",6,4,8,5,"2019-20 season: Winnipeg","2019-20 season: Toronto",15325,15.325,"R",0,0,1.000261079564
"10754","2019-20 season:",2020-01-03,"Carolina","Carolina",3,"Washington",4,24,10,6,"2019-20 season: Carolina","2019-20 season: Washington",18680,18.68,"R",0,0,1
"10755","2019-20 season:",2020-01-03,"Dallas","Dallas",4,"Detroit",1,8,10,6,"2019-20 season: Dallas","2019-20 season: Detroit",18532,18.532,"R",1,0,1
"10756","2019-20 season:",2020-01-04,"Arizona","Arizona",6,"Philadelphia",2,12,10,7,"2019-20 season: Arizona","2019-20 season: Philadelphia",17125,17.125,"R",1,0,1
"10757","2019-20 season:",2020-01-04,"Boston","Boston",1,"Edmonton",4,6,4,7,"2019-20 season: Boston","2019-20 season: Edmonton",17850,17.85,"R",0,0,1.01622544833476
"10758","2019-20 season:",2020-01-04,"Buffalo","Buffalo",3,"Florida",2,8,8,7,"2019-20 season: Buffalo","2019-20 season: Florida",17731,17.731,"R",1,0,0.929785002621919
"10759","2019-20 season:",2020-01-04,"Columbus","Columbus",2,"San Jose",3,4,2,7,"2019-20 season: Columbus","2019-20 season: San Jose",18874,18.874,"R",0,0,1.04023368606702
"10760","2019-20 season:",2020-01-04,"Los Angeles","Los Angeles",1,"Nashville",4,13,15,7,"2019-20 season: Los Angeles","2019-20 season: Nashville",18230,18.23,"R",0,0,1
"10761","2019-20 season:",2020-01-04,"Minnesota","Minnesota",3,"Winnipeg",2,12,10,7,"2019-20 season: Minnesota","2019-20 season: Winnipeg",17271,17.271,"R",1,0,0.961958337974825
"10762","2019-20 season:",2020-01-04,"Montreal","Montreal",2,"Pittsburgh",3,15,15,7,"2019-20 season: Montreal","2019-20 season: Pittsburgh",21302,21.302,"R",0,0,1
"10763","2019-20 season:",2020-01-04,"New Jersey","New Jersey",2,"Colorado",5,6,26,7,"2019-20 season: New Jersey","2019-20 season: Colorado",16514,16.514,"R",0,0,1
"10764","2019-20 season:",2020-01-04,"Ottawa","Ottawa",3,"Tampa Bay",5,17,13,7,"2019-20 season: Ottawa","2019-20 season: Tampa Bay",13914,13.914,"R",0,0,0.800897945087204
"10765","2019-20 season:",2020-01-04,"Toronto","Toronto",3,"NY Islanders",0,0,2,7,"2019-20 season: Toronto","2019-20 season: NY Islanders",19536,19.536,"R",1,0,1.03809979276263
"10766","2019-20 season:",2020-01-04,"Vancouver","Vancouver",2,"NY Rangers",1,6,4,7,"2019-20 season: Vancouver","2019-20 season: NY Rangers",18871,18.871,"R",1,0,0.997937599153887
"10767","2019-20 season:",2020-01-04,"Vegas","Vegas",5,"St Louis",4,10,12,7,"2019-20 season: Vegas","2019-20 season: St Louis",18334,18.334,"R",1,0,1.05561953017043
"10768","2019-20 season:",2020-01-05,"Anaheim","Anaheim",5,"Nashville",4,17,11,1,"2019-20 season: Anaheim","2019-20 season: Nashville",15858,15.858,"R",1,0,0.923372539885874
"10769","2019-20 season:",2020-01-05,"Carolina","Carolina",1,"Tampa Bay",3,8,4,1,"2019-20 season: Carolina","2019-20 season: Tampa Bay",18015,18.015,"R",0,0,0.964400428265525
"10770","2019-20 season:",2020-01-05,"Chicago","Chicago",4,"Detroit",2,6,6,1,"2019-20 season: Chicago","2019-20 season: Detroit",21493,21.493,"R",1,0,1.09007455495258
"10771","2019-20 season:",2020-01-05,"Minnesota","Minnesota",4,"Calgary",5,4,8,1,"2019-20 season: Minnesota","2019-20 season: Calgary",17204,17.204,"R",0,0,0.958226579035312
"10772","2019-20 season:",2020-01-05,"Pittsburgh","Pittsburgh",1,"Florida",4,18,14,1,"2019-20 season: Pittsburgh","2019-20 season: Florida",18564,18.564,"R",0,0,1.00962636645456
"10773","2019-20 season:",2020-01-05,"Washington","Washington",5,"San Jose",4,4,8,1,"2019-20 season: Washington","2019-20 season: San Jose",18573,18.573,"R",1,0,1.00362044742246
"10774","2019-20 season:",2020-01-06,"Los Angeles","Los Angeles",2,"Columbus",4,0,2,2,"2019-20 season: Los Angeles","2019-20 season: Columbus",14964,14.964,"R",0,0,0.820844761382337
"10775","2019-20 season:",2020-01-06,"Montreal","Montreal",2,"Winnipeg",3,4,2,2,"2019-20 season: Montreal","2019-20 season: Winnipeg",20882,20.882,"R",0,0,0.980283541451507
"10776","2019-20 season:",2020-01-06,"NY Islanders","NY Islanders",1,"Colorado",0,2,4,2,"2019-20 season: NY Islanders","2019-20 season: Colorado",13241,13.241,"R",1,0,0.773739262548939
"10777","2019-20 season:",2020-01-06,"Toronto","Toronto",4,"Edmonton",6,10,12,2,"2019-20 season: Toronto","2019-20 season: Edmonton",19507,19.507,"R",0,0,1.03655879696052
"10778","2019-20 season:",2020-01-07,"Anaheim","Anaheim",3,"Columbus",4,4,6,3,"2019-20 season: Anaheim","2019-20 season: Columbus",16153,16.153,"R",0,0,0.940549668102946
"10779","2019-20 season:",2020-01-07,"Carolina","Carolina",5,"Philadelphia",4,2,4,3,"2019-20 season: Carolina","2019-20 season: Philadelphia",15072,15.072,"R",1,0,0.806852248394004
"10780","2019-20 season:",2020-01-07,"Chicago","Chicago",1,"Calgary",2,4,8,3,"2019-20 season: Chicago","2019-20 season: Calgary",21274,21.274,"R",0,0,1.07896738854795
"10781","2019-20 season:",2020-01-07,"Detroit","Detroit",4,"Montreal",3,8,10,3,"2019-20 season: Detroit","2019-20 season: Montreal",17538,17.538,"R",1,0,0.89869331283628
"10782","2019-20 season:",2020-01-07,"Florida","Florida",2,"Arizona",5,6,6,3,"2019-20 season: Florida","2019-20 season: Arizona",12120,12.12,"R",0,0,0.62961038961039
"10783","2019-20 season:",2020-01-07,"New Jersey","New Jersey",3,"NY Islanders",4,2,0,3,"2019-20 season: New Jersey","2019-20 season: NY Islanders",14518,14.518,"R",0,0,0.879132856969844
"10784","2019-20 season:",2020-01-07,"Nashville","Nashville",2,"Boston",6,21,13,3,"2019-20 season: Nashville","2019-20 season: Boston",17623,17.623,"R",0,0,1.02980190498451
"10785","2019-20 season:",2020-01-07,"NY Rangers","NY Rangers",5,"Colorado",3,21,11,3,"2019-20 season: NY Rangers","2019-20 season: Colorado",17082,17.082,"R",1,0,0.948683772075975
"10786","2019-20 season:",2020-01-07,"St Louis","St Louis",3,"San Jose",2,6,2,3,"2019-20 season: St Louis","2019-20 season: San Jose",18096,18.096,"R",1,0,1
"10787","2019-20 season:",2020-01-07,"Tampa Bay","Tampa Bay",9,"Vancouver",2,10,8,3,"2019-20 season: Tampa Bay","2019-20 season: Vancouver",19092,19.092,"R",1,0,1
"10788","2019-20 season:",2020-01-07,"Vegas","Vegas",3,"Pittsburgh",4,6,4,3,"2019-20 season: Vegas","2019-20 season: Pittsburgh",18298,18.298,"R",0,0,1.05354675264855
"10789","2019-20 season:",2020-01-07,"Washington","Washington",6,"Ottawa",1,0,2,3,"2019-20 season: Washington","2019-20 season: Ottawa",18573,18.573,"R",1,0,1.00362044742246
"10790","2019-20 season:",2020-01-08,"Los Angeles","Los Angeles",1,"Dallas",2,4,4,4,"2019-20 season: Los Angeles","2019-20 season: Dallas",17129,17.129,"R",0,0,0.93960504662644
"10791","2019-20 season:",2020-01-08,"Philadelphia","Philadelphia",3,"Washington",2,14,10,4,"2019-20 season: Philadelphia","2019-20 season: Washington",18595,18.595,"R",1,0,0.951491582663869
"10792","2019-20 season:",2020-01-08,"Toronto","Toronto",3,"Winnipeg",4,6,4,4,"2019-20 season: Toronto","2019-20 season: Winnipeg",19397,19.397,"R",0,0,1.03071364046974
"10793","2019-20 season:",2020-01-09,"Anaheim","Anaheim",0,"Dallas",3,11,13,5,"2019-20 season: Anaheim","2019-20 season: Dallas",15419,15.419,"R",0,0,0.897810643996739
"10794","2019-20 season:",2020-01-09,"Boston","Boston",5,"Winnipeg",4,8,4,5,"2019-20 season: Boston","2019-20 season: Winnipeg",17850,17.85,"R",1,0,1.01622544833476
"10795","2019-20 season:",2020-01-09,"Calgary","Calgary",2,"Minnesota",1,4,4,5,"2019-20 season: Calgary","2019-20 season: Minnesota",18634,18.634,"R",1,0,0.966042822333973
"10796","2019-20 season:",2020-01-09,"Chicago","Chicago",2,"Nashville",5,6,4,5,"2019-20 season: Chicago","2019-20 season: Nashville",21440,21.44,"R",0,0,1.08738651924735
"10797","2019-20 season:",2020-01-09,"Florida","Florida",5,"Vancouver",2,18,6,5,"2019-20 season: Florida","2019-20 season: Vancouver",12648,12.648,"R",1,0,0.657038961038961
"10798","2019-20 season:",2020-01-09,"Montreal","Montreal",2,"Edmonton",4,4,4,5,"2019-20 season: Montreal","2019-20 season: Edmonton",21302,21.302,"R",0,0,1
"10799","2019-20 season:",2020-01-09,"NY Rangers","NY Rangers",6,"New Jersey",3,12,6,5,"2019-20 season: NY Rangers","2019-20 season: New Jersey",17007,17.007,"R",1,0,0.944518493835388
"10800","2019-20 season:",2020-01-09,"San Jose","San Jose",3,"Columbus",1,11,9,5,"2019-20 season: San Jose","2019-20 season: Columbus",17085,17.085,"R",1,0,0.972839084386744
"10801","2019-20 season:",2020-01-09,"St Louis","St Louis",5,"Buffalo",1,4,4,5,"2019-20 season: St Louis","2019-20 season: Buffalo",18096,18.096,"R",1,0,1
"10802","2019-20 season:",2020-01-09,"Tampa Bay","Tampa Bay",4,"Arizona",0,4,6,5,"2019-20 season: Tampa Bay","2019-20 season: Arizona",19092,19.092,"R",1,0,1
"10803","2019-20 season:",2020-01-09,"Vegas","Vegas",2,"Los Angeles",5,2,2,5,"2019-20 season: Vegas","2019-20 season: Los Angeles",18281,18.281,"R",0,0,1.05256794104099
"10804","2019-20 season:",2020-01-10,"Carolina","Carolina",3,"Arizona",0,6,6,6,"2019-20 season: Carolina","2019-20 season: Arizona",16476,16.476,"R",1,0,0.882012847965739
"10805","2019-20 season:",2020-01-10,"Colorado","Colorado",3,"Pittsburgh",4,6,4,6,"2019-20 season: Colorado","2019-20 season: Pittsburgh",18132,18.132,"R",0,0,1.01813689707451
"10806","2019-20 season:",2020-01-10,"Detroit","Detroit",3,"Ottawa",2,10,8,6,"2019-20 season: Detroit","2019-20 season: Ottawa",18724,18.724,"R",1,0,0.959467076607738
"10807","2019-20 season:",2020-01-11,"Buffalo","Buffalo",3,"Vancouver",6,6,4,7,"2019-20 season: Buffalo","2019-20 season: Vancouver",18509,18.509,"R",0,0,0.970582066072365
"10808","2019-20 season:",2020-01-11,"Carolina","Carolina",2,"Los Angeles",0,4,4,7,"2019-20 season: Carolina","2019-20 season: Los Angeles",18680,18.68,"R",1,0,1
"10809","2019-20 season:",2020-01-11,"Calgary","Calgary",4,"Edmonton",3,14,2,7,"2019-20 season: Calgary","2019-20 season: Edmonton",19289,19.289,"R",1,0,1
"10810","2019-20 season:",2020-01-11,"Chicago","Chicago",4,"Anaheim",2,2,2,7,"2019-20 season: Chicago","2019-20 season: Anaheim",21548,21.548,"R",1,0,1.09286402596744
"10811","2019-20 season:",2020-01-11,"NY Islanders","NY Islanders",2,"Boston",3,2,4,7,"2019-20 season: NY Islanders","2019-20 season: Boston",14962,14.962,"R",0,0,0.874306083094723
"10812","2019-20 season:",2020-01-11,"Ottawa","Ottawa",1,"Montreal",2,10,10,7,"2019-20 season: Ottawa","2019-20 season: Montreal",18088,18.088,"R",0,0,1.04115581649686
"10813","2019-20 season:",2020-01-11,"Philadelphia","Philadelphia",0,"Tampa Bay",1,6,8,7,"2019-20 season: Philadelphia","2019-20 season: Tampa Bay",19866,19.866,"R",0,0,1.01652765696157
"10814","2019-20 season:",2020-01-11,"San Jose","San Jose",2,"Dallas",1,4,4,7,"2019-20 season: San Jose","2019-20 season: Dallas",17562,17.562,"R",1,0,1
"10815","2019-20 season:",2020-01-11,"St Louis","St Louis",5,"NY Rangers",2,31,18,7,"2019-20 season: St Louis","2019-20 season: NY Rangers",18096,18.096,"R",1,0,1
"10816","2019-20 season:",2020-01-11,"Vegas","Vegas",0,"Columbus",3,6,4,7,"2019-20 season: Vegas","2019-20 season: Columbus",18400,18.4,"R",0,0,1.05941962229387
"10817","2019-20 season:",2020-01-11,"Washington","Washington",1,"New Jersey",5,10,2,7,"2019-20 season: Washington","2019-20 season: New Jersey",18573,18.573,"R",0,0,1.00362044742246
"10818","2019-20 season:",2020-01-12,"Arizona","Arizona",3,"Pittsburgh",4,10,10,1,"2019-20 season: Arizona","2019-20 season: Pittsburgh",13755,13.755,"R",0,0,0.803211678832117
"10819","2019-20 season:",2020-01-12,"Detroit","Detroit",1,"Buffalo",5,6,8,1,"2019-20 season: Detroit","2019-20 season: Buffalo",18312,18.312,"R",0,0,0.938355111452729
"10820","2019-20 season:",2020-01-12,"Florida","Florida",8,"Toronto",4,4,6,1,"2019-20 season: Florida","2019-20 season: Toronto",15535,15.535,"R",1,0,0.807012987012987
"10821","2019-20 season:",2020-01-12,"Minnesota","Minnesota",1,"Vancouver",4,10,16,1,"2019-20 season: Minnesota","2019-20 season: Vancouver",17348,17.348,"R",0,0,0.966247075860532
"10822","2019-20 season:",2020-01-12,"New Jersey","New Jersey",3,"Tampa Bay",1,13,9,1,"2019-20 season: New Jersey","2019-20 season: Tampa Bay",14203,14.203,"R",1,0,0.860058132493642
"10823","2019-20 season:",2020-01-12,"Winnipeg","Winnipeg",0,"Nashville",1,4,2,1,"2019-20 season: Winnipeg","2019-20 season: Nashville",15325,15.325,"R",0,0,1.000261079564
"10824","2019-20 season:",2020-01-13,"Montreal","Montreal",2,"Calgary",0,6,4,2,"2019-20 season: Montreal","2019-20 season: Calgary",20790,20.79,"R",1,0,0.975964698150408
"10825","2019-20 season:",2020-01-13,"NY Rangers","NY Rangers",6,"NY Islanders",2,38,50,2,"2019-20 season: NY Rangers","2019-20 season: NY Islanders",17403,17.403,"R",1,0,0.966511162945685
"10826","2019-20 season:",2020-01-13,"Philadelphia","Philadelphia",6,"Boston",5,10,8,2,"2019-20 season: Philadelphia","2019-20 season: Boston",19246,19.246,"R",1,0,0.98480274267001
"10827","2019-20 season:",2020-01-13,"St Louis","St Louis",4,"Anaheim",1,4,6,2,"2019-20 season: St Louis","2019-20 season: Anaheim",18096,18.096,"R",1,0,1
"10828","2019-20 season:",2020-01-13,"Washington","Washington",2,"Carolina",0,12,6,2,"2019-20 season: Washington","2019-20 season: Carolina",18573,18.573,"R",1,0,1.00362044742246
"10829","2019-20 season:",2020-01-14,"Arizona","Arizona",6,"San Jose",3,4,6,3,"2019-20 season: Arizona","2019-20 season: San Jose",14716,14.716,"R",1,0,0.859328467153285
"10830","2019-20 season:",2020-01-14,"Buffalo","Buffalo",4,"Vegas",2,8,8,3,"2019-20 season: Buffalo","2019-20 season: Vegas",18257,18.257,"R",1,0,0.957367593078133
"10831","2019-20 season:",2020-01-14,"Columbus","Columbus",3,"Boston",0,6,10,3,"2019-20 season: Columbus","2019-20 season: Boston",17349,17.349,"R",1,0,0.956183862433862
